ACC_NO,traveldelay_15min_sum,traveldelay_15min_mean,affected_segments_nunique,SEG_ID_crash_x,ACC_DATE,ACC_TIME,hour,SEVERITY,day_of_week,daytype,peakhours,IN_20M_JCN,WEATHER,RAIN,ST_LGT,NO_VEH,NO_CSU,POLDIV,collision,heavy_ct,psn_distance,fs_distance,am_depot_distance,hos_distance,AADT,PedestrianExposure,SEVERITY_2type,NO_VEH_2type,ST_LGT_good,Region,FRC,FRC_string,SPEED,KPH,edge_degree,SEG_ID_crash_y,ID,AMD,AQU,BGD,BUS,CMF,COM,CUF,GOV,HNC,MUF,PAK,REM,RSF,SCH,TRF,TRH,TRS,UTI,food,traveldelay_15min_sum_perseg,heavey_involve,roadwork
12627,46.3546023172066,0.5390070036884488,30,_13440001504289200,2021-09-20,1406,14,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Not lit,2,2,W,vehicle-vehicle,0,1862.0867536591356,676.9706218616803,608.8532343585191,399.2647669761159,20650.95437270468,708.90767952,Slight,equalorhigherthan2,bad,HKI,2,Main,50.0,60,4.809912267200247e-05,_13440001504289200,13440001504289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5451534105735534,n,0.0
12641,90.69929734086918,0.7434368634497474,44,_13440003313305200,2021-09-20,1905,19,Slight,Monday,weekday,peak,No,Clear,Not raining,Good,1,1,NP,single-vehicle,1,148.78455832114875,255.2033018346196,817.7238659707125,2554.0924413031685,17308.323932686402,29317.2160301901,Slight,lessthan2,good,HKI,3,Secondary,50.0,75,6.733877174080345e-05,_13440003313305200,13440003313305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061347666837936,y,0.0
12667,14.863183121837906,0.33779961640540695,13,_13440003322013200,2021-09-21,939,9,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,2,1,C,vehicle-vehicle,0,98.061485109481,227.61701552661023,2343.8887622685324,483.1229509478942,33997.80186181829,0.0,Slight,equalorhigherthan2,bad,HKI,1,Main,70.0,70,3.847929813760197e-05,_13440003322013200,13440003322013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143321778602916,n,0.0
12677,51.284362023765155,0.7541817944671346,25,_13440003328394301,2021-09-21,1422,14,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,TS,vehicle-vehicle,1,385.1259561223425,413.9803309521689,1298.972142150269,270.3371845792531,14911.06791870339,221.537267,Slight,equalorhigherthan2,good,NT,6,Local,50.0,35,4.809912267200247e-05,_13440003328394301,13440003328394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.051374480950606,y,0.0
12753,10.687684081232815,0.24855079258680965,13,_13440001547061200,2021-09-22,2014,20,Slight,Wednesday,weekday,peak,Yes,Clear,Not raining,Good,2,1,HH,vehicle-vehicle,0,51.85644168136575,662.2318197032569,244.43546351583092,498.97191550498553,50215.13610580788,632.967790704,Slight,equalorhigherthan2,good,KL,2,Main,70.0,75,4.809912267200247e-05,_13440001547061200,13440001547061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221295447102166,n,0.0
12755,124.38541401949598,1.0279786282602974,39,_13440001866960200,2021-09-22,2146,21,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Good,2,1,WTS,vehicle-vehicle,0,936.7569633351318,76.29363473469076,1549.4118994295372,1799.5748750106875,21323.111635842877,1890.65444049984,Slight,equalorhigherthan2,good,KL,2,Main,70.0,75,5.771894720640296e-05,_13440001866960200,13440001866960,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1893695902434867,n,0.0
12777,10.66963745351067,0.2963788181530742,9,_13440001408916202,2021-09-23,951,9,Slight,Thursday,weekday,peak,No,Dull,Heavy rain,Not lit,1,1,NP,vehicle-object,0,330.92436932504216,168.40555170518613,773.7523119155987,2472.7235893239927,73438.89117236366,307.509014822,Slight,lessthan2,bad,HKI,0,Main,70.0,120,4.809912267200247e-05,_13440001408916202,13440001408916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1855152726122968,n,0.0
12817,14.64531872837214,0.24008719226839575,25,_13440001318984202,2021-09-24,606,6,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Good,1,1,WCH,vehicle-object,0,1063.520008507118,297.9218803640716,525.6478348646087,578.5293047658969,61615.16259746698,2003.0344316282,Slight,lessthan2,good,HKI,1,Main,70.0,70,3.847929813760197e-05,_13440001318984202,13440001318984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5858127491348857,n,0.0
12831,32.9341723676846,0.5489028727947434,15,_13440001470988201,2021-09-24,905,9,Slight,Friday,weekday,peak,No,Clear,Not raining,Not lit,2,2,C,vehicle-vehicle,2,181.7726969582912,323.85455060382384,2427.3384075058275,545.7742791185248,70522.38389074962,0.0,Slight,equalorhigherthan2,bad,HKI,1,Main,70.0,70,3.847929813760197e-05,_13440001470988201,13440001470988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1956114911789735,y,0.0
12869,52.14286285967461,0.6860903007851922,30,_13440003354065200,2021-09-25,1424,14,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,WTS,vehicle-vehicle,1,631.3679675752109,1034.815116243927,990.055050670711,985.7060479745692,64148.27903500254,7004.6662898686,Slight,equalorhigherthan2,bad,KL,3,Secondary,50.0,75,4.809912267200247e-05,_13440003354065200,13440003354065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.7380954286558203,y,1.0
12884,19.66384842313636,0.7022803008262987,8,_13440001404719305,2021-09-25,1830,18,Serious,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,TP,single-vehicle,0,2793.8641268770984,924.45098815211,3730.5508833009167,2512.058131253638,20767.47025957592,62.804688,KSI,lessthan2,good,NT,3,Secondary,70.0,75,4.809912267200247e-05,_13440001404719305,13440001404719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457981052892045,n,0.0
12915,92.22785516273572,0.6231611835319981,54,_13440001212045200,2021-09-26,1258,12,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,1,1,C,vehicle-object,0,1322.7384404850563,700.6491564637977,2380.2715681283667,152.93136044748528,23643.659166022757,2121.4426991254,Slight,lessthan2,bad,HKI,2,Main,50.0,60,5.771894720640296e-05,_13440001212045200,13440001212045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7079232437543652,n,0.0
12957,32.358051527824045,0.3635736126721803,25,_13440003311931202,2021-09-27,1525,15,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Daylight,1,1,KC,single-vehicle,1,966.9916655630068,511.428598651673,497.14174107924015,865.1637290207211,44247.99340819616,4692.5111835781,Slight,lessthan2,good,KL,2,Main,70.0,75,4.809912267200247e-05,_13440003311931202,13440003311931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2943220611129618,y,0.0
12971,88.3381586085576,0.5968794500578216,64,_13440001196815200,2021-09-27,2100,21,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Good,2,1,TST,vehicle-vehicle,1,584.0251118131575,434.6068768336705,416.6393808635328,1036.3932331496642,7715.918779294307,15654.4510921098,Slight,equalorhigherthan2,good,KL,7,Minor,50.0,20,4.809912267200247e-05,_13440001196815200,13440001196815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3802837282587126,y,0.0
12981,50.341999360542395,1.2585499840135599,17,_13440002041554201,2021-09-28,739,7,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Daylight,3,1,TY,vehicle-vehicle,0,691.7638987337469,632.2701174915227,947.5728357751528,680.4557657900963,89413.94594132612,2386.76958477955,Slight,equalorhigherthan2,good,NT,0,Main,70.0,120,5.771894720640296e-05,_13440002041554201,13440002041554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9612940800319056,n,0.0
12991,119.1807924281924,0.7402533691192075,72,_13440001757291200,2021-09-28,1221,12,Serious,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,HV,single-vehicle,0,1512.2556601783162,542.3802250999399,1279.7892870661706,297.607815922602,27433.88484029318,20445.8515104411,KSI,lessthan2,bad,HKI,3,Secondary,70.0,75,3.847929813760197e-05,_13440001757291200,13440001757291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6552887837248944,n,0.0
13000,3.432158064211587,0.09533772400587742,9,_13440001810273201,2021-09-28,1659,16,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,NP,vehicle-vehicle,0,1182.675742189724,709.6169532429487,707.6088472644914,1946.2738015453704,68123.4304122523,706.871515168,Slight,equalorhigherthan2,bad,HKI,0,Main,70.0,120,6.733877174080345e-05,_13440001810273201,13440001810273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3813508960235097,n,0.0
13017,117.68913632569787,0.5797494400280684,71,_13440003322167200,2021-09-29,955,9,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,WCH,single-vehicle,1,1587.1190845586748,342.4095831154926,894.3297665324862,664.9661834280341,32380.331554131517,7314.46383898383,Slight,lessthan2,bad,HKI,3,Secondary,50.0,60,3.847929813760197e-05,_13440003322167200,13440003322167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6575934693760264,y,0.0
13041,2.121998440894028,0.2121998440894028,3,_13440001294304201,2021-09-29,2015,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,3,TS,vehicle-vehicle,0,877.2134882802434,970.6946612044372,923.3516833858632,285.7736547080346,67520.04769233854,747.669869,Slight,equalorhigherthan2,good,NT,1,Main,50.0,70,4.809912267200247e-05,_13440001294304201,13440001294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073328136313427,n,0.0
13057,18.82704469044655,0.437838248615036,11,_13440001470988202,2021-09-30,837,8,Serious,Thursday,weekday,peak,Yes,Clear,Not raining,Not lit,1,1,C,vehicle-pedestrian,0,324.08180367067115,376.6405150392901,2539.8036790264223,641.3359619325753,69285.77432103924,0.0,KSI,lessthan2,bad,HKI,1,Main,70.0,70,3.847929813760197e-05,_13440001470988202,13440001470988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7115495173133226,n,0.0
13156,104.50729799516823,0.720739986173574,51,_13440001361845200,2021-10-01,1755,17,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,2,2,KT,vehicle-vehicle,0,588.8415142777634,15.971791194411432,1390.2490338031305,1142.413138067928,14825.798755235435,93438.4595934091,Slight,equalorhigherthan2,bad,KL,5,Local,50.0,45,3.847929813760197e-05,_13440001361845200,13440001361845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0491627057876123,n,0.0
13171,31.11167927679071,0.5761422088294575,17,_13440003328966200,2021-10-02,752,7,Slight,Saturday,weekend,peak,No,Clear,Not raining,Not lit,1,1,NTK,single-vehicle,0,931.192551796886,105.04738521470048,1579.0668408569836,1827.493418276272,29697.039944097683,42219.0630219354,Slight,lessthan2,bad,KL,2,Main,70.0,75,4.809912267200247e-05,_13440003328966200,13440003328966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8300987809876887,n,1.0
13193,0.8272541487978678,0.02954479102849528,7,_13440001405944201,2021-10-02,1600,16,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,TP,vehicle-vehicle,0,2300.991228169756,2507.942239265066,3117.9175831051352,2728.8244699390807,76896.80231004482,576.802575988,Slight,equalorhigherthan2,good,NT,0,Main,100.0,120,4.809912267200247e-05,_13440001405944201,13440001405944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11817916411398112,n,0.0
13210,29.363032071310293,0.3863556851488196,20,_13440001332650200,2021-10-02,2234,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,3,1,NP,vehicle-vehicle,0,1866.6917952487483,416.7840851256328,1263.250888682695,676.80498955525,71081.76951322661,0.0,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,5.771894720640296e-05,_13440001332650200,13440001332650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4681516035655147,n,0.0
13230,25.113337535071025,0.5979366079778815,11,_13440001365637200,2021-10-03,1152,11,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,3,1,WCH,vehicle-vehicle,0,1412.418399518746,213.5836560881602,750.3240824641525,765.8616127957057,65707.36373247625,65.12963,Slight,equalorhigherthan2,bad,HKI,1,Main,70.0,100,3.847929813760197e-05,_13440001365637200,13440001365637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283030685006457,n,0.0
13245,7.189652829026538,0.25677331532237635,7,_13440003338129201,2021-10-03,1700,17,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,TP,single-vehicle,0,2691.593914509089,1911.005729735741,1822.0932085451625,2771.8238337865027,47300.29744032018,352.1861745901,Slight,lessthan2,good,NT,0,Main,70.0,120,4.809912267200247e-05,_13440003338129201,13440003338129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0270932612895054,n,0.0
13257,96.58835410742017,0.4292815738107563,93,_13440001318775200,2021-10-04,943,9,Slight,Monday,weekday,peak,Yes,Clear,Not raining,Daylight,2,1,YMT,vehicle-vehicle,1,477.85838054621695,495.3600359290949,865.3156999765241,764.7338420002319,24132.52947747699,19036.8938084009,Slight,equalorhigherthan2,good,KL,5,Local,50.0,45,7.695859627520394e-05,_13440001318775200,13440001318775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0385844527679589,y,1.0
13290,36.62925219863403,0.9639276894377375,12,_13440001541543202,2021-10-05,740,7,Slight,Tuesday,weekday,peak,Yes,Clear,Not raining,Daylight,2,1,MK,vehicle-vehicle,0,337.97976228813747,762.6219360448065,1132.6388262076655,771.0893913717815,17980.819215807696,15225.4033126269,Slight,equalorhigherthan2,good,KL,5,Local,50.0,45,5.771894720640296e-05,_13440001541543202,13440001541543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.052437683219502,n,0.0
13315,181.21713940378635,0.7948120149288875,86,_13440003322474200,2021-10-05,1649,16,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,2,WCH,vehicle-vehicle,0,955.7829065171416,381.74541301158695,450.324591857412,472.88230463274414,7130.759154273552,8388.7084300994,Slight,equalorhigherthan2,bad,HKI,7,Minor,50.0,35,2.885947360320148e-05,_13440003322474200,13440003322474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107176039578911,n,0.0
13337,6.557073807500169,0.12857007465686607,17,_13440001408915201,2021-10-06,903,9,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Not lit,4,1,NP,vehicle-vehicle,0,149.54068602510222,79.33473693258759,876.5718572135817,2506.901914968038,95780.73302305418,476.248786368,Slight,equalorhigherthan2,bad,HKI,0,Main,70.0,120,5.771894720640296e-05,_13440001408915201,13440001408915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3857102239705982,n,0.0
13343,5.4038623683103095,0.1228150538252343,11,_13440001579894200,2021-10-06,1015,10,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,3,1,WCH,vehicle-vehicle,0,1337.2247575821589,185.02831026168303,693.6708946969104,751.4867154190374,78194.67471663414,65.12963,Slight,equalorhigherthan2,bad,HKI,1,Main,70.0,100,2.885947360320148e-05,_13440001579894200,13440001579894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4912602153009372,n,0.0
13365,45.054199759556944,0.8045392814206597,19,_13440003338911201,2021-10-06,1859,18,Slight,Wednesday,weekday,peak,Yes,Clear,Not raining,Good,4,1,KC,vehicle-vehicle,0,404.6576358156682,845.5928750984122,790.8689747506634,275.9871791806699,18709.650397153586,6379.8493138755,Slight,equalorhigherthan2,good,KL,5,Local,70.0,45,3.847929813760197e-05,_13440003338911201,13440003338911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371273671555629,n,0.0
13394,157.3409420789446,1.021694429084056,52,_13440003327050202,2021-10-07,1413,14,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Not lit,3,2,WCH,vehicle-vehicle,0,1503.6355957231838,270.36694548599485,820.3434506466325,705.390733530874,40742.71267766453,19183.220973855,Slight,equalorhigherthan2,bad,HKI,3,Secondary,50.0,60,3.847929813760197e-05,_13440003327050202,13440003327050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.025787347672012,n,0.0
13416,36.16102404673546,0.40178915607483845,39,_13440001369630200,2021-10-07,2033,20,Slight,Thursday,weekday,peak,Yes,Dull,Not raining,Good,1,1,WTS,single-vehicle,1,1010.6835281090008,344.9957685176797,1211.0348482232343,1492.9078907644755,25858.648523889053,4333.81389115445,Slight,lessthan2,good,KL,3,Secondary,70.0,60,5.771894720640296e-05,_13440001369630200,13440001369630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272057447880888,y,0.0
13422,22.734464995873637,0.31143102734073475,48,_13440003321149200,2021-10-07,2333,23,Slight,Thursday,weekday,non-peak,No,Dull,Heavy rain,Good,2,2,WCH,vehicle-vehicle,1,292.11636543650667,214.0886143724055,806.5440706625623,561.1381932225615,69929.35851517126,686.574087151,Slight,equalorhigherthan2,good,HKI,1,Main,70.0,100,3.847929813760197e-05,_13440003321149200,13440003321149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736346874140341,y,0.0
13423,13.330246218963364,0.31738681473722297,11,_13440001312709201,2021-10-08,10,0,Slight,Friday,weekday,non-peak,No,Dull,Heavy rain,Good,2,1,NP,vehicle-vehicle,1,1038.685524457252,647.1231660953945,649.7824226366185,2037.2669285827624,43053.24162427762,706.871515168,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,5.771894720640296e-05,_13440001312709201,13440001312709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2118405653603057,y,0.0
13431,5.703797730639681,0.20370706180856005,7,_13440001624631201,2021-10-08,730,7,Slight,Friday,weekday,peak,No,Dull,Heavy rain,Not lit,1,1,CW,single-vehicle,0,507.7481078195086,671.5234881815685,1217.2120293978192,308.32848011122115,21468.163448699022,95.027027,Slight,lessthan2,bad,HKI,4,Local,50.0,45,5.771894720640296e-05,_13440001624631201,13440001624631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148282472342402,n,0.0
13446,121.96171359566378,1.1087428508696708,51,_13440001366140200,2021-10-08,1020,10,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Daylight,4,2,TW,vehicle-vehicle,0,1056.4787217335722,1006.149746683499,713.100140996018,797.1332429074778,37018.32620858313,2062.31271954205,Slight,equalorhigherthan2,good,NT,2,Main,70.0,50,5.771894720640296e-05,_13440001366140200,13440001366140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.391406148934584,n,0.0
13546,6.641097553198989,0.10541424687617443,18,_13440001394862200,2021-10-11,645,6,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,C,single-vehicle,0,1007.6583294607304,566.8272720876319,1853.8160331529475,783.9252368559977,18341.01898352384,5604.4693897401,Slight,lessthan2,bad,HKI,2,Main,50.0,60,4.809912267200247e-05,_13440001394862200,13440001394862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3689498640666105,n,0.0
13553,51.34607407594557,1.0269214815189114,13,_13440001447269201,2021-10-11,838,8,Slight,Monday,weekday,peak,No,Clear,Not raining,Good,3,1,TP,vehicle-vehicle,0,1407.7681274554038,732.7388654770799,2244.916996064269,922.9273065752994,17824.491489092386,864.057076322,Slight,equalorhigherthan2,good,NT,3,Secondary,70.0,60,4.809912267200247e-05,_13440001447269201,13440001447269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949698005841967,n,0.0
13584,109.2246151468564,3.900879112387728,8,_13440001810273203,2021-10-11,1908,19,Slight,Monday,weekday,peak,No,Clear,Not raining,Good,3,1,NP,vehicle-vehicle,0,1286.2296147465197,759.61628445656,754.5047582512004,1872.4803752199025,52895.25417326311,706.871515168,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,4.809912267200247e-05,_13440001810273203,13440001810273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.65307689335705,n,0.0
13590,8.957392872440833,0.3199068883014583,7,_13440001447446201,2021-10-11,2304,23,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Good,2,1,NP,vehicle-vehicle,0,1820.316430263687,485.7518490838722,1044.409932289672,1322.7619002597442,65510.10103549349,1754.496893227,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,3.847929813760197e-05,_13440001447446201,13440001447446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2796275532058332,n,0.0
13656,9.981727420460508,0.18148595309928198,14,_13440001319602200,2021-10-14,806,8,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,1,1,WCH,vehicle-object,0,1076.954524246724,278.811808788808,514.7241701044696,568.3520642016862,84587.1721793536,635.559762972,Slight,lessthan2,bad,HKI,1,Main,70.0,70,2.885947360320148e-05,_13440001319602200,13440001319602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7129805300328934,n,0.0
13676,20.596451642174014,0.16217678458404736,44,_13440001311986200,2021-10-14,1719,17,Slight,Thursday,weekday,non-peak,No,Dull,Light rain,Not lit,2,1,HV,vehicle-vehicle,0,1139.2007842216367,2112.777592295761,2149.456904204109,1065.23673326487,35360.40730331084,1745.4126823895,Slight,equalorhigherthan2,bad,HKI,2,Main,50.0,75,4.809912267200247e-05,_13440001311986200,13440001311986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46810117368577303,n,0.0
13681,33.83558143892628,0.24168272456375917,55,_13440001366489200,2021-10-14,2000,20,Slight,Thursday,weekday,peak,No,Dull,Light rain,Good,1,1,W,single-vehicle,0,438.7424461438283,393.5088425702492,1826.2384300961244,111.5240436700678,12427.57721208167,6408.6410616549,Slight,lessthan2,good,HKI,6,Local,50.0,35,5.771894720640296e-05,_13440001366489200,13440001366489,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6151923897986596,n,0.0
13716,91.31860573575803,1.2861775455740567,27,_13440001338841200,2021-10-15,1523,15,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,KC,vehicle-vehicle,0,372.32445433618415,1014.0379380919104,439.0151556527716,582.3816211952205,64034.90202714085,5584.26268492523,Slight,equalorhigherthan2,good,KL,2,Main,70.0,60,6.733877174080345e-05,_13440001338841200,13440001338841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.382170582805853,n,0.0
13723,98.85882946944263,0.5681541923531185,64,_13440001317735200,2021-10-15,1710,17,Slight,Friday,weekday,non-peak,No,Dull,Light rain,Not lit,1,1,C,single-vehicle,0,1200.6803218523112,849.6217505527347,2485.473345088492,157.18432123844812,32696.704164239763,4752.7431284928,Slight,lessthan2,bad,HKI,2,Main,70.0,75,4.809912267200247e-05,_13440001317735200,13440001317735,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.544669210460041,n,0.0
