ACC_NO,timeslot_15min,traveldelay_15min_sum,ACC_DATE,ACC_TIME,hour,SEVERITY,day_of_week,daytype,peakhours,IN_20M_JCN,WEATHER,RAIN,ST_LGT,NO_VEH,NO_CSU,collision,psn_distance,fs_distance,am_depot_distance,hos_distance,AADT,PedestrianExposure,ST_LGT_good,Region,FRC_string,SPEED,KPH,edge_degree,AMD,AQU,BGD,BUS,CMF,COM,CUF,GOV,HNC,MUF,PAK,REM,RSF,SCH,TRF,TRH,TRS,UTI,food,heavey_involve,roadwork
5997,traveldelay_15min_t2,9.613129731196254,2021-05-08,2005,20,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,single-vehicle,1180.5329818530304,1098.5127434273072,1140.8217501610882,1813.56935908382,61956.3666344257,1322.873585064,good,NT,Main,70.0,120,2.885947360320148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
5997,traveldelay_15min_t3,3.353028590089488,2021-05-08,2005,20,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,single-vehicle,1180.5329818530304,1098.5127434273072,1140.8217501610882,1813.56935908382,61956.3666344257,1322.873585064,good,NT,Main,70.0,120,2.885947360320148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
5997,traveldelay_15min_t4,2.007535897467907,2021-05-08,2005,20,Slight,Saturday,weekend,peak,No,Clear,Not raining,Good,1,1,single-vehicle,1180.5329818530304,1098.5127434273072,1140.8217501610882,1813.56935908382,61956.3666344257,1322.873585064,good,NT,Main,70.0,120,2.885947360320148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
6002,traveldelay_15min_t1,2.783230622931089,2021-05-08,2230,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,5,vehicle-vehicle,5019.291984619924,188.5686519304211,195.0537400796472,4470.297357484521,86197.00874180192,209.8144737539,good,NT,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
6002,traveldelay_15min_t2,10.36583226967072,2021-05-08,2230,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,5,vehicle-vehicle,5019.291984619924,188.5686519304211,195.0537400796472,4470.297357484521,86197.00874180192,209.8144737539,good,NT,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
6002,traveldelay_15min_t3,26.063224288082367,2021-05-08,2230,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,5,vehicle-vehicle,5019.291984619924,188.5686519304211,195.0537400796472,4470.297357484521,86197.00874180192,209.8144737539,good,NT,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
6002,traveldelay_15min_t4,1.027253978597,2021-05-08,2230,22,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,5,vehicle-vehicle,5019.291984619924,188.5686519304211,195.0537400796472,4470.297357484521,86197.00874180192,209.8144737539,good,NT,Main,70.0,120,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
6027,traveldelay_15min_t1,4.295002118406116,2021-05-09,1330,13,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,305.88824317859144,579.7910760439846,673.667449997543,552.5225536658911,24947.63013826966,4520.812484713,good,KL,Secondary,70.0,60,7.695859627520394e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
6027,traveldelay_15min_t2,30.2015915114935,2021-05-09,1330,13,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,305.88824317859144,579.7910760439846,673.667449997543,552.5225536658911,24947.63013826966,4520.812484713,good,KL,Secondary,70.0,60,7.695859627520394e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
6027,traveldelay_15min_t3,13.351242484031598,2021-05-09,1330,13,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,305.88824317859144,579.7910760439846,673.667449997543,552.5225536658911,24947.63013826966,4520.812484713,good,KL,Secondary,70.0,60,7.695859627520394e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
6027,traveldelay_15min_t4,3.495595482096048,2021-05-09,1330,13,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Daylight,2,1,vehicle-vehicle,305.88824317859144,579.7910760439846,673.667449997543,552.5225536658911,24947.63013826966,4520.812484713,good,KL,Secondary,70.0,60,7.695859627520394e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
6033,traveldelay_15min_t1,1.1415235980559877,2021-05-09,1550,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1971.2897214749944,158.97896540578702,1361.462223043271,749.8533658136723,89357.73588874815,0.0,bad,HKI,Main,50.0,120,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6033,traveldelay_15min_t2,0.5843005841653882,2021-05-09,1550,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1971.2897214749944,158.97896540578702,1361.462223043271,749.8533658136723,89357.73588874815,0.0,bad,HKI,Main,50.0,120,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6033,traveldelay_15min_t3,1.08881463875641,2021-05-09,1550,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1971.2897214749944,158.97896540578702,1361.462223043271,749.8533658136723,89357.73588874815,0.0,bad,HKI,Main,50.0,120,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6033,traveldelay_15min_t4,0.2383671403947682,2021-05-09,1550,15,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1971.2897214749944,158.97896540578702,1361.462223043271,749.8533658136723,89357.73588874815,0.0,bad,HKI,Main,50.0,120,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6043,traveldelay_15min_t1,5.308849503673717,2021-05-09,1809,18,Slight,Sunday,weekend,peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,255.84087189281195,862.680707605608,389.7691986150017,626.5137314117435,15800.941266770373,1625.3865230997,good,KL,Local,70.0,45,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6043,traveldelay_15min_t2,9.368631718278497,2021-05-09,1809,18,Slight,Sunday,weekend,peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,255.84087189281195,862.680707605608,389.7691986150017,626.5137314117435,15800.941266770373,1625.3865230997,good,KL,Local,70.0,45,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6043,traveldelay_15min_t3,8.890526919927623,2021-05-09,1809,18,Slight,Sunday,weekend,peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,255.84087189281195,862.680707605608,389.7691986150017,626.5137314117435,15800.941266770373,1625.3865230997,good,KL,Local,70.0,45,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6043,traveldelay_15min_t4,22.66311473744542,2021-05-09,1809,18,Slight,Sunday,weekend,peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,255.84087189281195,862.680707605608,389.7691986150017,626.5137314117435,15800.941266770373,1625.3865230997,good,KL,Local,70.0,45,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6049,traveldelay_15min_t1,17.22403230420057,2021-05-09,2103,21,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,832.2869471713589,234.07945142505147,1435.85909541791,1062.1231025979469,42101.931206925874,3852.4812907404,good,KL,Main,50.0,70,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6049,traveldelay_15min_t2,25.284811018395697,2021-05-09,2103,21,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,832.2869471713589,234.07945142505147,1435.85909541791,1062.1231025979469,42101.931206925874,3852.4812907404,good,KL,Main,50.0,70,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6049,traveldelay_15min_t3,14.276050698426692,2021-05-09,2103,21,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,832.2869471713589,234.07945142505147,1435.85909541791,1062.1231025979469,42101.931206925874,3852.4812907404,good,KL,Main,50.0,70,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6049,traveldelay_15min_t4,17.924496511847114,2021-05-09,2103,21,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,832.2869471713589,234.07945142505147,1435.85909541791,1062.1231025979469,42101.931206925874,3852.4812907404,good,KL,Main,50.0,70,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6051,traveldelay_15min_t1,0.9081645425231556,2021-05-09,2111,21,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,single-vehicle,1085.9004939841416,819.5460732066628,1105.8186236259528,1718.8587812779335,33102.18369537196,331.7370080256,good,NT,Secondary,70.0,75,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,n,0.0
6051,traveldelay_15min_t2,2.083166773082184,2021-05-09,2111,21,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,single-vehicle,1085.9004939841416,819.5460732066628,1105.8186236259528,1718.8587812779335,33102.18369537196,331.7370080256,good,NT,Secondary,70.0,75,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,n,0.0
6051,traveldelay_15min_t3,0.9473504222837598,2021-05-09,2111,21,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,single-vehicle,1085.9004939841416,819.5460732066628,1105.8186236259528,1718.8587812779335,33102.18369537196,331.7370080256,good,NT,Secondary,70.0,75,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,n,0.0
6051,traveldelay_15min_t4,0.5553212844328139,2021-05-09,2111,21,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,1,1,single-vehicle,1085.9004939841416,819.5460732066628,1105.8186236259528,1718.8587812779335,33102.18369537196,331.7370080256,good,NT,Secondary,70.0,75,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,n,0.0
6055,traveldelay_15min_t1,3.438206404134948,2021-05-09,2252,22,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1306.6054633382648,160.88616056546405,420.2315947377422,475.8461934052533,26878.3677690132,156.681999,good,HKI,Main,70.0,60,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,n,0.0
6055,traveldelay_15min_t2,7.761633996854297,2021-05-09,2252,22,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1306.6054633382648,160.88616056546405,420.2315947377422,475.8461934052533,26878.3677690132,156.681999,good,HKI,Main,70.0,60,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,n,0.0
6055,traveldelay_15min_t3,3.3702305653606444,2021-05-09,2252,22,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1306.6054633382648,160.88616056546405,420.2315947377422,475.8461934052533,26878.3677690132,156.681999,good,HKI,Main,70.0,60,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,n,0.0
6055,traveldelay_15min_t4,10.904731588218908,2021-05-09,2252,22,Slight,Sunday,weekend,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1306.6054633382648,160.88616056546405,420.2315947377422,475.8461934052533,26878.3677690132,156.681999,good,HKI,Main,70.0,60,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,n,0.0
6061,traveldelay_15min_t1,22.52236507430358,2021-05-10,746,7,Serious,Monday,weekday,peak,Yes,Clear,Not raining,Daylight,1,1,vehicle-pedestrian,523.5955104015936,744.6401950728773,675.1351509176684,560.409213899528,15128.529609603198,7896.6670717329,good,KL,Local,50.0,35,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6061,traveldelay_15min_t2,29.00231511362861,2021-05-10,746,7,Serious,Monday,weekday,peak,Yes,Clear,Not raining,Daylight,1,1,vehicle-pedestrian,523.5955104015936,744.6401950728773,675.1351509176684,560.409213899528,15128.529609603198,7896.6670717329,good,KL,Local,50.0,35,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6061,traveldelay_15min_t3,25.1635226377442,2021-05-10,746,7,Serious,Monday,weekday,peak,Yes,Clear,Not raining,Daylight,1,1,vehicle-pedestrian,523.5955104015936,744.6401950728773,675.1351509176684,560.409213899528,15128.529609603198,7896.6670717329,good,KL,Local,50.0,35,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6061,traveldelay_15min_t4,24.134239550365866,2021-05-10,746,7,Serious,Monday,weekday,peak,Yes,Clear,Not raining,Daylight,1,1,vehicle-pedestrian,523.5955104015936,744.6401950728773,675.1351509176684,560.409213899528,15128.529609603198,7896.6670717329,good,KL,Local,50.0,35,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6066,traveldelay_15min_t1,2.5952123588847646,2021-05-10,910,9,Slight,Monday,weekday,peak,No,Clear,Not raining,Daylight,2,2,vehicle-vehicle,731.604591471945,259.93785626217675,1423.4420977883815,1840.9203564282832,66962.65997540529,4586.69109471855,good,KL,Main,70.0,85,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6066,traveldelay_15min_t2,27.017304003288007,2021-05-10,910,9,Slight,Monday,weekday,peak,No,Clear,Not raining,Daylight,2,2,vehicle-vehicle,731.604591471945,259.93785626217675,1423.4420977883815,1840.9203564282832,66962.65997540529,4586.69109471855,good,KL,Main,70.0,85,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6066,traveldelay_15min_t3,14.633361011970749,2021-05-10,910,9,Slight,Monday,weekday,peak,No,Clear,Not raining,Daylight,2,2,vehicle-vehicle,731.604591471945,259.93785626217675,1423.4420977883815,1840.9203564282832,66962.65997540529,4586.69109471855,good,KL,Main,70.0,85,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6066,traveldelay_15min_t4,5.301497128680218,2021-05-10,910,9,Slight,Monday,weekday,peak,No,Clear,Not raining,Daylight,2,2,vehicle-vehicle,731.604591471945,259.93785626217675,1423.4420977883815,1840.9203564282832,66962.65997540529,4586.69109471855,good,KL,Main,70.0,85,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6073,traveldelay_15min_t1,8.349602569612252,2021-05-10,1126,11,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,796.998456642867,500.6951121123027,1623.406134973457,1255.962960533486,9469.695008260518,0.0,bad,HKI,Minor,50.0,20,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,n,0.0
6073,traveldelay_15min_t2,6.211541355579702,2021-05-10,1126,11,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,796.998456642867,500.6951121123027,1623.406134973457,1255.962960533486,9469.695008260518,0.0,bad,HKI,Minor,50.0,20,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,n,0.0
6073,traveldelay_15min_t3,6.997421407105994,2021-05-10,1126,11,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,796.998456642867,500.6951121123027,1623.406134973457,1255.962960533486,9469.695008260518,0.0,bad,HKI,Minor,50.0,20,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,n,0.0
6073,traveldelay_15min_t4,8.871539156467342,2021-05-10,1126,11,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,796.998456642867,500.6951121123027,1623.406134973457,1255.962960533486,9469.695008260518,0.0,bad,HKI,Minor,50.0,20,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,n,0.0
6080,traveldelay_15min_t1,6.857620908990293,2021-05-10,1312,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,313.75339954088275,287.62644211360754,1122.14146223048,1270.0090059521733,82085.68048931571,9747.14030245179,good,KL,Main,50.0,70,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,n,0.0
6080,traveldelay_15min_t2,34.75624251040018,2021-05-10,1312,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,313.75339954088275,287.62644211360754,1122.14146223048,1270.0090059521733,82085.68048931571,9747.14030245179,good,KL,Main,50.0,70,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,n,0.0
6080,traveldelay_15min_t3,30.70536619647598,2021-05-10,1312,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,313.75339954088275,287.62644211360754,1122.14146223048,1270.0090059521733,82085.68048931571,9747.14030245179,good,KL,Main,50.0,70,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,n,0.0
6080,traveldelay_15min_t4,6.902399712947223,2021-05-10,1312,13,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,313.75339954088275,287.62644211360754,1122.14146223048,1270.0090059521733,82085.68048931571,9747.14030245179,good,KL,Main,50.0,70,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,n,0.0
6095,traveldelay_15min_t1,15.68617082866338,2021-05-10,1640,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Good,1,1,single-vehicle,515.2631588819949,519.3943590207188,512.2518500775099,353.8035950319645,23009.889259466603,6112.5110190328,good,KL,Secondary,50.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
6095,traveldelay_15min_t2,2.298407374583719,2021-05-10,1640,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Good,1,1,single-vehicle,515.2631588819949,519.3943590207188,512.2518500775099,353.8035950319645,23009.889259466603,6112.5110190328,good,KL,Secondary,50.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
6095,traveldelay_15min_t3,9.142900836104769,2021-05-10,1640,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Good,1,1,single-vehicle,515.2631588819949,519.3943590207188,512.2518500775099,353.8035950319645,23009.889259466603,6112.5110190328,good,KL,Secondary,50.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
6095,traveldelay_15min_t4,17.10083634546621,2021-05-10,1640,16,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Good,1,1,single-vehicle,515.2631588819949,519.3943590207188,512.2518500775099,353.8035950319645,23009.889259466603,6112.5110190328,good,KL,Secondary,50.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
6105,traveldelay_15min_t1,0.9313680125893536,2021-05-10,1815,18,Slight,Monday,weekday,peak,No,Clear,Not raining,Daylight,2,3,vehicle-vehicle,2730.7205017092847,2782.5605467384694,2791.8044359633104,1533.6429279381384,50385.11533742681,842.79246036,good,NT,Main,100.0,120,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6105,traveldelay_15min_t2,0.4120609771216179,2021-05-10,1815,18,Slight,Monday,weekday,peak,No,Clear,Not raining,Daylight,2,3,vehicle-vehicle,2730.7205017092847,2782.5605467384694,2791.8044359633104,1533.6429279381384,50385.11533742681,842.79246036,good,NT,Main,100.0,120,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6105,traveldelay_15min_t3,1.5390867857076926,2021-05-10,1815,18,Slight,Monday,weekday,peak,No,Clear,Not raining,Daylight,2,3,vehicle-vehicle,2730.7205017092847,2782.5605467384694,2791.8044359633104,1533.6429279381384,50385.11533742681,842.79246036,good,NT,Main,100.0,120,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6105,traveldelay_15min_t4,0.0567251600437263,2021-05-10,1815,18,Slight,Monday,weekday,peak,No,Clear,Not raining,Daylight,2,3,vehicle-vehicle,2730.7205017092847,2782.5605467384694,2791.8044359633104,1533.6429279381384,50385.11533742681,842.79246036,good,NT,Main,100.0,120,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
6825,traveldelay_15min_t1,0.6430127108799091,2021-05-24,1537,15,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,634.1926988200763,1059.1667550141603,1267.5258297321266,499.31776243197305,28521.88969052684,10372.7177576673,good,KL,Local,70.0,65,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
6825,traveldelay_15min_t2,10.579400279368958,2021-05-24,1537,15,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,634.1926988200763,1059.1667550141603,1267.5258297321266,499.31776243197305,28521.88969052684,10372.7177576673,good,KL,Local,70.0,65,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
6825,traveldelay_15min_t3,2.3858255237586623,2021-05-24,1537,15,Slight,Monday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,1,vehicle-vehicle,634.1926988200763,1059.1667550141603,1267.5258297321266,499.31776243197305,28521.88969052684,10372.7177576673,good,KL,Local,70.0,65,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
